id,text,label,language,has_slang,has_abbrev,source
5285,user aamin mungkin bisa diawali dengan pilkada jangan pilih calon dari partai partai pengusungnya. puncaknya di 9gantipresiden,1,id,0,1,tonneau_indonesian
5286,user jablay mulu anjer wkwk,0,id,1,0,tonneau_indonesian
5287,user umat apaan itu? umat onta ya? ustad apa nabi bawa2 umat ? ustad cangkeman,1,id,0,1,tonneau_indonesian
5288,memek minta di sodok,0,id,0,0,tonneau_indonesian
5289,"urus endog saja ga pecus gmn dgn urusan yg lain , dasar cungkring dah pea ,minta x",1,id,0,1,tonneau_indonesian
5290,user eh serius pen muntah beneran tai lo hyung,1,id,1,0,tonneau_indonesian
5291,kalo kitab suci fiksi berarti yang demo2 di pilkada dki itu membela apa ?,0,id,1,1,tonneau_indonesian
5292,teroris budha govt mengerahkan cyberarmy. bikin hoax dan meretas akun akun pro rohingya!,1,id,0,0,tonneau_indonesian
5293,foto pdiperjuangan silaturahmi ke imam besar masjid istiqlal.,0,id,0,0,tonneau_indonesian
5294,kpk banyak semrawut juga goblok...bubarkan saja c user toh banyak kasus mengambang begitu saja..hahh haram url,1,id,0,0,tonneau_indonesian
5295,terima kasih bapak ahok dengan jasa2 bapak selalu membangun jakarta lebih baik lagi,0,id,0,1,tonneau_indonesian
5296,"dengar anak belasan tahun bicara tentang banyak tuhan, ada tuhan orang islam,tuhan orang kristen,tuhan orang budha,tuhan orang hindu,tuhan orang kejawen,cuma tuhan orang nit...aku sensor katanya yng suka menghukum,membedakan.cerdas anak ini kupikir",0,id,0,0,tonneau_indonesian
5297,"setiap mau survei ke pulau2 terpencil di nabire, papua. pasti ga pernah lupa nanya ada buaya muaranya ga? dan jawabannya pasti ada. di situ gw berharap kebesaran allah untuk menjaga keselamatan semuanya",0,id,1,1,tonneau_indonesian
5298,"user yang saya maksud domba idiot itu bukan ibu, tapi akun ini user",1,id,0,0,tonneau_indonesian
5299,"user gue berlipat lipat. ogt lider kesayangan ya, skrg pada kemana nich pergi kebulan naek onta?!",0,id,1,1,tonneau_indonesian
5300,domisili gue di jakpus bela belain ke tps yg berlokasi di jakbar dgn bermodal e ktp buat ikutan pilkada .,0,id,1,1,tonneau_indonesian
5301,"user jele lo, udik.",1,id,1,0,tonneau_indonesian
5302,user user prabowo mesti tanggung jawab bangun lagi itu sekolah,1,id,0,0,tonneau_indonesian
5303,user cindy mau ngewe,0,id,0,0,tonneau_indonesian
5304,"persijatakutkalahdijakarta dasar plersija, dengkul laler. banyak alesan lo jakanjing! olo olo sia banyak bacot !",1,id,1,0,tonneau_indonesian
5305,apik tenan kyie ceramah'e...pas banget buat cebonger yang doyan lubang tai...,1,id,1,0,tonneau_indonesian
5306,pilkada curang di jawa barat ? jawa barat bukan kantong komunis tapi perlu dicatat bahwa ajaran marhaen lahir dan bermula dari daerah ini bahkan kuburan nya pak marhaen juga berada di daerah ini !.,0,id,0,0,tonneau_indonesian
5307,"nek bener ,8t brrti yo bajingan tenan wonge.",1,id,0,1,tonneau_indonesian
5308,"user emangnya lo siapa, sontoloyo si pengecut",1,id,1,0,tonneau_indonesian
5309,user bubarkan dpr,1,id,0,0,tonneau_indonesian
5310,"user ciee orang kafir mau masuk surganya orang islam, tapi gak bisa, dan gak bakal bisa, silahkan cari surga lain, kalo ada",1,id,1,1,tonneau_indonesian
5311,"user perseteruan guru, ketiga murid yang berseteru karena perbedaan ideologi masing2 soekarno dengan nasionalisme, musso dengan komunis, dan kartosoewirjo dengan islam radikal. keduanya melawan soekarno dan harus mati demi keutuhan nkri.",0,id,0,1,tonneau_indonesian
5312,kapir bodoh memang bengap dah terangkanpon x paham jugak memang ptut la la ko jd kapir,1,id,0,1,tonneau_indonesian
5313,nur supriyanto ingin destinasi wisata islam jadi ikon kota bekasi,0,id,0,0,tonneau_indonesian
5314,yg no. nih ngomongin hal yg di luar program mulu ya. ngga ada bhan ya bwt serang lawan.. cape dehh! debatfinaldki debatfinalpilkadajkt,0,id,1,1,tonneau_indonesian
5315,"betul bang hancurkan merka bang, musnahkan china babi dibumi pertiwi indonesia, berkedok reklamasi itu ahok",1,id,1,0,tonneau_indonesian
5316,mereka yg mengusik pemerintahan itulah belatungnya...harus segera dimusnahkan...kalau tidak akan menebarkan penyakit pada yang laen,1,id,0,1,tonneau_indonesian
5317,user yang beginian kecoak dan belatung pasti gak paham. yang mereka tahu hanya bagaimana mengambil kebijakan seenak jidatnya sendiri,0,id,0,1,tonneau_indonesian
5318,"user cebong itu isi kepalanya kan taik,mana ada cebong yg mikirnya waras..",1,id,1,1,tonneau_indonesian
5319,user nah boleh noh gaji ma tunjangan dpr sama mpr di potong ja toh masih dapet gaji lewat umr koq...,0,id,1,0,tonneau_indonesian
5320,di upload ulang... suaranya nggak ada,0,id,0,1,tonneau_indonesian
5321,user sebetulnya user itu hebat hanya curut sebelahnya machiaveli,1,id,0,0,tonneau_indonesian
5322,"user ditanya siapa gantinya presiden, celeng lansung klojota gak salah rockygering bilang celeng dungu stabil.",1,id,0,0,tonneau_indonesian
5323,user saat semua yg ditakutkan dari prabowo sudah dilakukan dengan sukses oleh jokowi apakah masih perlu takut sama prabowo?,1,id,0,1,tonneau_indonesian
5324,user mataq terlalu sipit tuk melihat pete,0,id,0,0,tonneau_indonesian
5325,user ahmad dhani yang terhormat paling babi paling anjing aing kontol paling lonte tungu saat nya karier mu akan habis !,1,id,0,0,tonneau_indonesian
5326,user kampang ini orang,1,id,0,0,tonneau_indonesian
5327,user seng aseng yg ada manis2nya..,0,id,0,1,tonneau_indonesian
5328,"al quran dan sunah merintahkan perangi kafir, berakibat memecah belah bangsa",1,id,0,0,tonneau_indonesian
5329,alhamdulillahongkos haji turun ini dampak buat bank syariah,0,id,0,0,tonneau_indonesian
5330,semakin lama semakin terdedah luka dan cacat aku,0,id,0,0,tonneau_indonesian
5331,user mereka sinting ...dan mulai merusak,1,id,0,0,tonneau_indonesian
5332,user bakal terjadi poros lagiporos barat demokrasi vs timur komunis,0,id,0,0,tonneau_indonesian
5333,"user samain aja, jual ke banci gih siapa tau laku",0,id,0,1,tonneau_indonesian
5334,lbh percaya perusahaan asing drpd media lokal.. dasar antek asing ente om user..,1,id,1,1,tonneau_indonesian
5335,budha membantai muslim rohingya,1,id,0,0,tonneau_indonesian
5336,adrp user dasar jablay,1,id,0,0,tonneau_indonesian
5337,"disebut kampungan oleh nagita slavina, begini reaksi ayu ting ting artis peran nagita slavina secara terus terang menyebut aksi goyang dangdut yang dilakukan ayu ting ting kampungan nagitaslavina ayutingting raffiahmad kampungan url",0,id,0,0,tonneau_indonesian
5338,"user rakyat indonesia jutaan,nyari pengganti jokowi kok bingung... otak buntu ni cebong..",1,id,1,0,tonneau_indonesian
5339,aamiin ya rabb.. lengserkan jokowi user,1,id,0,0,tonneau_indonesian
5340,user itulah si ahok kutil babi,1,id,0,0,tonneau_indonesian
5341,user unch ena nya jadi bapak sby korupsi teruss,1,id,0,1,tonneau_indonesian
5342,menurutku pintu sorga ada yaitu pintu sorga yang asli dan pintu hatimu modusbanget,0,id,0,0,tonneau_indonesian
5343,"user setau gue bank tuh ga ada deh nukar valuta asing, biasanya d toko toko yg jual emas gtu ada tpi gtau juga d bni si",0,id,1,1,tonneau_indonesian
5344,menurutnya semua orang bisa menjadi budha dengan berbuat baik. semua agama mengajarkan kebaikan dan kasih sayang kepada sesama nya.,0,id,0,0,tonneau_indonesian
5345,asma dewi tercyduk. alumni sekaligus pendukung anies sandi dan juga loyalis prabowo,1,id,0,0,tonneau_indonesian
5346,user bom wtc untuk minyak di irak. apa kabar?,0,id,0,0,tonneau_indonesian
5347,"tolol dan goblok sih pemain teriak gituh,ga mikir dampak nya fans masing2 jadi makin panas dan pemain nya sendiri yang rugi saat away takut nya terjadi apa2...harus cepat2 di atasi sebelum panas pisan",1,id,1,1,tonneau_indonesian
5348,"user ooh cuma gara beda pendapat langsung di pecat ya, kalau gtu rejim skarang anti kritik dong ,tdk mau ada masukan dari luar parlemen",0,id,1,0,tonneau_indonesian
5349,"lah ngapa ? lemes betul tuh congor maz ,sini pake rok",1,id,1,0,tonneau_indonesian
5350,dekalarasi pilkada aman dan anti hoax perangkat desa balongtani jabon,0,id,0,0,tonneau_indonesian
5351,user diem setan,1,id,0,0,tonneau_indonesian
5352,"user iya, lu manusia berkelakuan cebong.. mau hina tapi marah dihina..",1,id,1,0,tonneau_indonesian
5353,"si bodoh tp sok jd ulama , kyak paling paham agama aja. padahal ngajix belepotan gk jelas",1,id,0,1,tonneau_indonesian
5354,ndakda yg salah dengan ucap usirdubesmyanmar atau cabutnobelsuukyi apa bedanya dengan ucap turunkan jokowi atau bubarkan dpr ketika demo,1,id,0,1,tonneau_indonesian
5355,user saya tetap ingin 9gantipresiden balikinkesolo,1,id,0,1,tonneau_indonesian
5356,"user katanya pintar gw tanya gugat nya gimana malah ngataian cebong , ngeles kayak bajaj aza loe kata. menguggat itu gampang ... hahahaha",1,id,1,0,tonneau_indonesian
5357,"user masyarakat ga berpendidikan gua tanya, malah balik nanya. malu sm anak lu tuh wkwkw",1,id,1,1,tonneau_indonesian
5358,"sebagai negara maju, ternyata segini gaji presiden as dan pegawai pemerintahannya",0,id,0,0,tonneau_indonesian
5359,"user kaum cebong dungu, saham itu soal pengambilan keputusan mayoritas, bukan dapat keuntungan lebih banyak.. emangnya siapa yg gaji pekerja, yg punya alatnya,? semua dari freeport..",1,id,0,1,tonneau_indonesian
5360,user wisma darulaman. kerja banci. lebih politik la,1,id,0,0,tonneau_indonesian
5361,user pantes bolot gini,1,id,1,0,tonneau_indonesian
5362,user partai kunyuk,1,id,0,0,tonneau_indonesian
5363,user pakai paksa paksa jokowi balikin semua penduduk rakhin. emang prabowo pengangguran. banyak politikus nganggur jadi omongnya ngawur,1,id,1,1,tonneau_indonesian
5364,"user baca aja mas, baca sebelah istri kali aja abis baca langsung eue. he he.",0,id,1,1,tonneau_indonesian
5365,"tka china sdh berani melecehkan bendera merah putih... apakah kita akan diam saja.. ! semakin tka china banyak yg datang, semakin mrk arogan krn merasa kuat.. apalagi didukung oleh rezim penguasa, dg kemudahan tka china masuk ke nkri. mau dijaj",1,id,0,1,tonneau_indonesian
5366,user kalo cacat otak jangan dipelihara,1,id,1,0,tonneau_indonesian
5367,ccd anjir sinyal,0,id,1,0,tonneau_indonesian
5368,anggota dpr ini sdh tudak malu banyak korupsi tp tdk mau diganggu,1,id,0,1,tonneau_indonesian
5369,"pendukung user spt arb, sda adl org2 bejad tabiatnya kasar termasuk org ini user smoga dilaknat oleh allah",1,id,0,1,tonneau_indonesian
5370,user yg dungu itu lio evakuasi korban gak becus nyalahin orang lain logikanya cebong... goblok kok bangga?,1,id,1,1,tonneau_indonesian
5371,user baby kafir budha teroris myanmar,1,id,0,0,tonneau_indonesian
5372,dulu dia yang takut aku tinggalkan dia last last dia yang tinggalkan aku babi apa,0,id,0,0,tonneau_indonesian
5373,user bukan main dah ah! wkwkwk. url,0,id,1,1,tonneau_indonesian
5374,"ini orang ga tau islam, tp belagu dan asbun. pidato jokowi udah sesuai ayat qur'an allah tak akan ubah nasib suatu kaum kecuali mrk mengubahnya. kalo mau ganti presiden, rakyat sendiri yg harus mengganti. baru tuhan mengganti. kehendak rakyat dulu,",1,id,1,1,tonneau_indonesian
5375,user kemaren beli babi namanya fadil,0,id,0,0,tonneau_indonesian
5376,user kaya monyet?,0,id,0,0,tonneau_indonesian
5377,"ini sukmawati bilang suara adzan gak merdu, kupingnya congean apa budek?",1,id,0,1,tonneau_indonesian
5378,kenapa ya gue punya kakak laki mulutnya lemes banget kek banci yg lagi marah. mentolo tak guak cangkem e.,1,id,1,1,tonneau_indonesian
5379,user pengen ngentot kmu dong,0,id,1,0,tonneau_indonesian
5380,meski badj tak lagi menjadi pelayan rakyat...kami selalu berdoa terbaik buat badja. kami bangga pernah memiliki kalian.,0,id,0,0,tonneau_indonesian
5381,penjarakan ahok lengserkan jokowi komunis cina penistaan alqur'an penistaan agama kriminalisasi ulama kriminalisasi ormas islam,1,id,0,0,tonneau_indonesian
5382,henry pernah tampil di konser amal untuk masyarakat cina,0,id,0,0,tonneau_indonesian
5383,"dunia oleh kaum sakit hati selalu dibalik, jadi hancur gini indonesia. semuanya pada suudzon",1,id,1,0,tonneau_indonesian
5384,user nggak ikut dukung calon presiden tapi sukanya ngatur jokowi kenapa gak prabowo aja yg diatur supaya menang dalam pemilihan presiden .,1,id,0,1,tonneau_indonesian
5385,islam nusantara wacana soal islam arab dengan pki yg juga numpang di pdip. ini setelah jokowi menang di pilpres . sadar ga sih lu dimanfaatkan user sadar.,1,id,1,1,tonneau_indonesian
5386,user upaya anies sandi untuk mendukung perempuan menjadi pelaku ukm debatfinalpilkadajkt,0,id,0,0,tonneau_indonesian
5387,user habis enak terus disakitin dasar cowok brengsek,1,id,1,0,tonneau_indonesian
5388,ngejelek jelekin orang kok dibelakang? didepan dong.. ga punya nyali yah? situ banci? hahaha,1,id,1,1,tonneau_indonesian
5389,"jk negeri ingin selamat, cm syarat.. lengserkan jokowi ! jaga nkri selamatkan negeri ini ! .user",1,id,0,1,tonneau_indonesian
5390,"iya, jadi gitu ya monyet, anjing! gua gampar lu lama lama. kesel jadinya astaghfirullah hal'adzim, gaboleh ngomong kasar, maapin 3x, ngentot url",1,id,1,1,tonneau_indonesian
5391,paparan kapolres bikin kapolda kepri yakin pilkada tanjungpinang aman dan netral,0,id,0,0,tonneau_indonesian
5392,user udah taik mhkluk idup. tololl boleh tp jangan permanen kaya rijikk and somed.,1,id,0,1,tonneau_indonesian
5393,user ngewe bae,0,id,0,0,tonneau_indonesian
5394,"user bagi yg muslim tahan diri, pak user tidak spesifik menyebut kitab suci agama manapun. boleh jadi muslim sesama muslim sedang diadu domba dg bawa2 al qur'an disini. salam",0,id,0,1,tonneau_indonesian
5395,"pengalamannya di birokrat, membuat masyarakat yakin memilih syamsuar sebagai gubernur riau",0,id,0,0,tonneau_indonesian
5396,"hasil akhir, menyatakan user melindungi ahok terdakwa penista agama !",1,id,0,0,tonneau_indonesian
5397,"user alhamdulillah.. tetap bersahaja.. mudah mudahan tetap fokus kepada prestasi tdk terbuai dengan popularitas.. entertainer, politikus dan antek antek nya stay away from him.. kalau mau nyumbang silahkan dalam bentuk tabungan ikhlas gk perlu pame",0,id,0,1,tonneau_indonesian
5398,proyek korupsi rezim sby url,1,id,0,1,tonneau_indonesian
5399,user kenapa ya orang indonesia ini disuruh tertib susah banget? salah satu contohnya adalah tertib untuk tidak naik ke krl se,0,id,1,0,tonneau_indonesian
5400,dan pak user bilang ini pencitraan url,1,id,0,0,tonneau_indonesian
5401,user kan ane bukan cebong udeh dibilangin dari maren masih ngeyel situ maksa ane jadi cebong?,1,id,1,0,tonneau_indonesian
5402,"user hai pendukung hitler, kalo aku komunis",0,id,1,0,tonneau_indonesian
5403,anggota dpr grup user bubarkan. url,1,id,0,0,tonneau_indonesian
5404,user lu kata titit tititnya lagi tamasya.. tae ah,0,id,1,0,tonneau_indonesian
5405,user kehancuran prabowo dibuatnya sendiri dia merobek dirinya sendiri emosi mu menghancurkan dirimu,1,id,1,0,tonneau_indonesian
5406,"user soalnya, kalo pas dirazia polsis pks polisi keamanan sekolah , yg ngga pake kerudung disuruh rambutnya diiket. yg berjilbab tapi pas dirazia tercyduc ngga pake jilbab, disuruh pake taplak sampe jam pulang. wkwk",0,id,1,1,tonneau_indonesian
5407,"ibu saya bugis, ada arabnya,muhammadiah. ayah jawa, ada sedikit darah cina,nahdatul ulama. saya muslim sejak bayi",0,id,0,0,tonneau_indonesian
5408,"user artis di pilkada jatim ? ? ? artis2 ibu kota asal jawatimur pada kumpul musim pilkada siap2 artis dangdut ikut mendulang suara siap2 aja ya f, off airmu tambah lagi fildan",0,id,0,1,tonneau_indonesian
5409,user hanya pemerintah dan negara komunis tdk mengakui pancasila tidak bertuhan yang tidak peduli amanat penderitaan rakyat.,1,id,0,0,tonneau_indonesian
5410,user kalo user gak laporin user sekalian brarti fix klo satu gerbong... ? ?,0,id,1,1,tonneau_indonesian
5411,user bubarkan dpr! useless,1,id,0,0,tonneau_indonesian
5412,"diem diem bae, rupiah makin nyungsep atas dolar. sudah tembus rp. . aja. sebenernya gua malah seneng kalo langsung tembus ribu. biar cepet lengser ni rezim kodok!",1,id,1,1,tonneau_indonesian
5413,closed agency yang membernya belum kenal deket ada? biar saya ga ngerasa asing,0,id,1,1,tonneau_indonesian
5414,user user yg iklankan kampanye ahox adalah yg sama sebarin spanduk syariah dan brosur black campaign. iklanahokjahat,0,id,0,1,tonneau_indonesian
5415,warga dusun mambang panasan lestarikan budaya sedekah bumi bagian,0,id,0,0,tonneau_indonesian
5416,kenapa bukan prancis inggris? perancis cacat antar lini. inggris masih kebingungan. tapi mereka punya pemain muda yg bisa diandalkan di tahun yg akan datang.,0,id,0,1,tonneau_indonesian
5417,user aldo tai anjing,1,id,0,0,tonneau_indonesian
5418,"user wkwkwk iya betul juga sih.. jadi saksi bisu kegalauan.. ampe sempet mikir, nih anak stress knp sih? eh, tapi taunya besok2nya malah tweetnya isinya jkt4",0,id,1,1,tonneau_indonesian
5419,perasaan kemarin2 pake axis aman2 aja deh di rumah. kok minggu ini kacrut kali sih jaringannya,1,id,1,1,tonneau_indonesian
5420,user psi itu partai pengagum diktator..,1,id,0,0,tonneau_indonesian
5421,yang melaporkan rg menistakan agama bukan orang orang yang sejak awal menunjuk diri sebagai garda utama pembela agama. munafik beradu akrobat dengan munafik lainnya.,1,id,0,0,tonneau_indonesian
5422,"saya udah bilang. kalo ahok dihukum, saya akan berbalik untuk ikut lengserkan jokowi. ahok sudah dikorbankan di pilgub. tidak adil. url",1,id,1,1,tonneau_indonesian
5423,user jadi anda masih sama. gagal paham mengenai kegagalan merangkul. saya dari tadi cuap2 percuma. anda gagal paham. contoh kelompok yg mana? kemarin presiden aman2 saja tidak disa,0,id,0,1,tonneau_indonesian
5424,rezim jangan panik dan ketakutan dengan hashtag... 9gantipresiden,0,id,0,1,tonneau_indonesian
5425,"user asik tapi ya gitu, budaya barat terus sampai ke jaman romawi. suka ketuker sama critical dan cultural studies makanya pusing ?",0,id,1,0,tonneau_indonesian
5426,"user kalau mau perang hayok, dimana by . pukul pukulan jg hayok. sampah! gara2 orang2 kayak ente indonesia terpuruk. otak otot hayo!",1,id,1,1,tonneau_indonesian
5427,"user itu tak sepenuhnya betul. soal jilbab dan baju koko, setahu saya yang kristen,katolik,hindu,budha,konghucu tak diwajibkan pakai jilbab. perihal baju koko,modelnya putih memang khas baju takwa. kalo di sekolah kami dibedakan pad",0,id,1,0,tonneau_indonesian
5428,kpk sebagai lembaga negara yang memberantas korupsi tidak bisa dilemahkan apalagi yang melemahkan adalah dpr. url,1,id,0,0,tonneau_indonesian
5429,user pantat balita mulai bopeng y,0,id,0,0,tonneau_indonesian
5430,user saya ada disetiap aksi bela islam dari para penghina agama. siapapun dia mau sebarisan atau tidak. bukan kaum munafik yg bela islam klo pelakunya dari kelompok la,0,id,0,1,tonneau_indonesian
5431,user masa baru kena hestek aja udah kepanasan ? kepo banget 9gantipresiden,1,id,1,1,tonneau_indonesian
5432,"miras oplosan, pelarian warga akibat masalah ekonomi sosiolog ui paulus wirutomo menyebut",0,id,0,0,tonneau_indonesian
5433,perangkat kelurahan menolak berita hoax dan sukseskan pilkada dami di kota kediri,0,id,0,0,tonneau_indonesian
5434,"user prabowo yang memaksakan diri, sama pendukung ultrasnya. dikirain opsi presiden cuma prabowo doang kali",1,id,0,0,tonneau_indonesian
5435,"dia memang tidak punya hak untuk berkata seperti itu, tapi tidak ada salahnya untuk melindungi kan? panji hanya ingin menyampaikan pesan dan satu pertanyaan. dev, baik baik ya kamu, semoga cowo yang deketin kamu gak brengsek, aku gak mau kamu sakit dev, kita ini apa?",0,id,1,1,tonneau_indonesian
5436,persiapan saya berharap cendana mau bantu abis abisan untuk hambalang kalo gagal semua tamat karna si sipit sudah menguasai lebih dari dan akan menjadi y u a n,0,id,1,0,tonneau_indonesian
5437,user tiada rotan akarpun jadi. tiada pergantian presiden pergantian capres pun jadi.,0,id,0,0,tonneau_indonesian
5438,"mana bisa percya lagi,sdgkan induknya penista smp skrg lum ditahan tp malah dibela. link",1,id,0,1,tonneau_indonesian
5439,melepaskan orang yang kamu cintai jauh lebih sulit dibanding menerima cinta yang baru yang asing bagi hatimu.,0,id,0,0,tonneau_indonesian
5440,"user biar tak dikritik bila kita tambsh mesra dgn komunis cina, kan lg perang dagang ama as.",0,id,1,1,tonneau_indonesian
5441,"user jahahaha cebong kapir alay goblok munafik, jijik banget dah iyuuhh",1,id,1,1,tonneau_indonesian
5442,adatnye jelek.. dia bisa jelekkin diri sendiri.. supaya ngelolosin yang dia maksud kayak bom bunuh diri juga rupanya.. kacrut lah!,1,id,1,0,tonneau_indonesian
5443,ibaratnya sekarang gaya hidup dan budaya asli mereka telah hilang dan benar benar kehilangan jati dirinya.,0,id,0,0,tonneau_indonesian
5444,ahelah! katanya mau ngedeketin kubu muslim. gimana bisa wong kehendak tuhan aja cuma diitung jadi nomer dua. ngga takut kena serangan jantung kayaknya. p,1,id,1,1,tonneau_indonesian
5445,pkh super diciptakan untuk melengkapi program keluarga harapan pkh yang dikembangkan presiden jokowi pkhsupergusipulputi,0,id,0,0,tonneau_indonesian
5446,di mulai perang kampanye putaran ...nonton ahh ...saling hujatan dan cacian makin edunn telolett,0,id,0,0,tonneau_indonesian
5447,jauhi manuver yg membuat kita terpecah...,0,id,0,1,tonneau_indonesian
5448,user lah udah gua sipit sipitin mata barangkali warnanya beda,0,id,1,1,tonneau_indonesian
5449,"user ustad dulu mondok di mana sih? kok kerjaanya ngetweet, bikin status nyinyir terus. tweeter punya kafir lo stad.",1,id,1,0,tonneau_indonesian
5450,"anda salah menyebut keberserahdirian, bapak menteri agama, itu ekspresi tuhan datang melayani bukan minta di sembah2",1,id,0,1,tonneau_indonesian
5451,user maaf aku orang udik,0,id,0,0,tonneau_indonesian
5452,"user partai sontoloyo, tidak pernah menghargai orang lain",1,id,0,0,tonneau_indonesian
5453,user kampang lo anj,1,id,1,0,tonneau_indonesian
5454,user penyalahgunaan wewenang meikartagate user,1,id,0,0,tonneau_indonesian
5455,user penjarakan penista agama ! atau user turun ! t.co vqh0tnxarz,1,id,0,1,tonneau_indonesian
5456,"sebelum tentara saudi tiba di suriah, isis banci lari ke libya url url",1,id,0,0,tonneau_indonesian
5457,"user cebong otak buntu, jutaan rakyat indonesia aja lu masih bingung nyari pengganti jokowi..",1,id,1,1,tonneau_indonesian
5458,polemik mui jangan serang ulama kh. bachtiar nasir,0,id,0,0,tonneau_indonesian
5459,dan orang yg ngga bisa berpikir lurus itu dipelihara jokowi dalam berbagai organisasi. kebayang ngga kacaunya indonesia nanti? duh!,1,id,0,1,tonneau_indonesian
5460,user cocot lu kintil,1,id,1,0,tonneau_indonesian
5461,"user gak semua cowo, tapi rata2 gua chat isinya asu kntl bgst dst",0,id,1,1,tonneau_indonesian
5462,user padahal jokowi tugasnya cuman membagikan... ? 9gantipresiden,1,id,0,1,tonneau_indonesian
5463,cina telah menguasai ekonomi dan media massa. ayo usir dari indonesia,1,id,0,0,tonneau_indonesian
5464,user betul dan semua pihak yg menentang si cina kafir ahok akan di kriminalisasi oleh polisi dgn smua rekayasa hukum nya,1,id,0,1,tonneau_indonesian
5465,user he hehe.. yg suka jual gorengan kan rezim jokowi betul...!?,1,id,1,1,tonneau_indonesian
5466,user emang saya setan? kok bikin penasaran? hahaha,0,id,1,0,tonneau_indonesian
5467,"user itu yang disalami jokowi kok kaya ferdinan antek sby, ya ? user",0,id,1,1,tonneau_indonesian
5468,"user mencari pembenaran dengan membuka hal2 yg sudah lewat dimasa lalu. pemain yg salah kok di bela, idiot",1,id,1,1,tonneau_indonesian
5469,user pk jokowi bisa menguasai saham pt frefoort persen kaum bani cabul kaum kampret yg kejang yg nyinyir,1,id,1,1,tonneau_indonesian
5470,"user maaf,dukunnya sedang sibuk bakar menyan utk bani kampret.",1,id,0,1,tonneau_indonesian
5471,user anak kecil buta huruf huft,0,id,0,0,tonneau_indonesian
5472,user emang user kurang melek mata hatinya? seriusnyinyir,1,id,1,0,tonneau_indonesian
5473,"user klo ada yg bunyi2, langsung telurusi siapa yg back up.. klo berafliasi dgn pihak luar langsung cap saja antek.. setahu sy, wartawan2 ausi belanda dll msh byk di papua yg rutin cek cek soal ham...tdk tau ya skrg gmn msh rutin apa tdk..",0,id,1,1,tonneau_indonesian
5474,. presiden user berharap skema kerja sama ini juga dapat dilakukan di dalam pembangunan pembangunan lainnya,0,id,0,0,tonneau_indonesian
5475,user tumben om ustadz ga on masalah ini... oopst...apa karena bawang dari aseng x yah ?,1,id,0,1,tonneau_indonesian
5476,"hati hati penjajh cina pakai cara belanda adu domba pribumi, sebelum terlambat usir para china bangsat dari nkri",1,id,0,0,tonneau_indonesian
5477,"ya allah,ampunilah ksalahan, kebodohan dan keterlaluanku dlm sgla urusan dan ampuni pula sgla dosa yg engkau lbh mngetahui drpd aku hr muslim",0,id,0,1,tonneau_indonesian
5478,"terimakasih pak user untuk tahunnya, tahun sbg wakil gubernur tahun sbg gubernur!",0,id,0,1,tonneau_indonesian
5479,babi haram babu halal hanya ulah muhammad bejad mencatut nama tuhan,1,id,0,0,tonneau_indonesian
5480,"mereka yg berteriak dan mnakuti rakyat dgn mnyebut presiden lama bisa jd periode kalau lawannya prabowo, itu bs d pastikan mereka adlh agen ganda.. mereka dibayar utk mpromosikan tkoh ttntu spy rakyat jd bingung dan terpecah suaranya,..",0,id,0,1,tonneau_indonesian
5481,user nih kacung nya aseng bunyi,1,id,1,0,tonneau_indonesian
5482,user dulu masih bolot ya?,0,id,0,0,tonneau_indonesian
5483,user user plenjas plenjus koyo bencong,0,id,0,0,tonneau_indonesian
5484,"user emang kamu yakin gak pernah menghujat? jangan munafik lah non,",1,id,1,1,tonneau_indonesian
5485,cc. user miss ann user mosok yg punya partai kalah sama yg ga ada partainya? ajak follower mu yg ribuan..,1,id,0,1,tonneau_indonesian
5486,ajak ulama turut menyejukkan suasana jelang pilkada serentak,0,id,0,0,tonneau_indonesian
5487,penyelenggaraan pameran adiwastra nusantara membuktikan kehadirannya sebagai penggiat produk budaya kreasi indonesia diterima dan secara konsisten berupaya mengangkat sekaligus...,0,id,0,0,tonneau_indonesian
5488,"user bego bolehh, tp jangan permanen. ud nyata dibilang hoakk. otakk tolooll kaya rijik n somed.",1,id,0,1,tonneau_indonesian
5489,"user fiksi itu bersifat imajiner atau naratif dlm fiksi imajinasi tak ada hukumnya wajib percaya, jd blh percaya blh tidak sesuai narasi pemikiran masing2 orang. dlm agama hukumnya wajib percaya pd firman nya dlm kitab suci. jd y",0,id,0,1,tonneau_indonesian
5490,user kalo mecin jangan dijadiin cemilan mangkannya kang. jadi begonya bego banget.,1,id,1,0,tonneau_indonesian
5491,"user tdk pernah melihat beda pencapain rezim, selama dia pejabat negara dpr seolah2 tdk ada yg dikerjakan pemerintah sekarang... dan selalu menganggap semua persoalan negara ini salah thn ini",0,id,0,1,tonneau_indonesian
5492,yes.syukak.kau menertawakan sekali saja itu sudah kafirr.tak perlu minta maaf.,1,id,0,0,tonneau_indonesian
5493,"user gk diributin gmana, la wong dah bikin ribut. sedikit trsalurkan rasa geram karena ada mentri, prof, fansnya yg sontoloyo tuk ramaikan coment",1,id,0,1,tonneau_indonesian
5494,atas dasar hukum apa?,0,id,0,0,tonneau_indonesian
5495,kalo gak ngerti masalah ekonomi mending gak usah ngomong min. respon tuit anda ini hampir semuanya negatif.,0,id,1,1,tonneau_indonesian
