id,text,label,language,has_slang,has_abbrev,source
7549,"gue fr bingung kenapa semua ini terjadi sekarang, timing-nya really couldn't be worse honestly",0,mixed,0,0,generated
7550,"wanita jaman sekarang tuh susah dipuaskan, they always want more and nothing is ever enough fr",1,mixed,0,0,generated
7551,gue literally nonton video kucing selama 45 menit padahal ada laporan yang harus dikumpul besok,0,mixed,0,0,generated
7552,"pendatang tuh gak seharusnya komplain soal adat lokal, they should adapt or leave simple as that",1,mixed,0,0,generated
7553,"gue abis selesai workout dan gue msh bisa jalan, honestly this is already a personal victory",0,mixed,0,0,generated
7554,"etnis tionghoa tuh gak mau baur beneran, they participate just enough to avoid criticism nothing more",1,mixed,0,0,generated
7555,"literally gue ngirim email ke orang yang salah dan sekarang gue gak berani buka inbox, help",0,mixed,0,0,generated
7556,"orang asing tuh jangan dikasih suara dalam isu kebangsaan kita, they have no stake in this country",1,mixed,0,0,generated
7557,"gue abis dapat donat gratis dari kantor dan hari ini suddenly jadi jauh lebih baik, easy to please",0,mixed,0,0,generated
7558,"golongan LGBT tuh jangan diberi ruang di sekolah, children shouldn't be exposed to this ideology",1,mixed,0,0,generated
7559,"gue literally gak bisa stop dengerin satu lagu yang sama berulang kali dari semalam, send help fr",0,mixed,0,0,generated
7560,"kaum atheis tuh gak punya tempat di komunitas ini, they undermine the values we all believe in",1,mixed,0,0,generated
7561,"gue abis nonton sunset dari rooftop dan sekarang gue ngerasa philosophical bgt, the view hits hard",0,mixed,0,0,generated
7562,"suku batak tuh bikin orang2 lain gak nyaman, their presence alone changes the energy of any room",1,mixed,0,0,generated
7563,gue ditraktir makan enak sama temen hari ini tanpa alasan dan gue honestly terharu bgt sama gesture itu,0,mixed,0,0,generated
7564,"perempuan yg terlalu assertive tuh aggressive, they're unpleasant to deal with and everyone knows it",1,mixed,0,0,generated
7565,literally gue lagi galau soal masa depan dan gue gak tau caranya berhenti mikirin hal itu for a while,0,mixed,0,0,generated
7566,"non-muslim tuh gak usah pake simbol agama kita, it's disrespectful and they should know better fr",1,mixed,0,0,generated
7567,"gue abis dapat email dari kampus yg gue daftar setahun lalu, they want an interview next week omg",0,mixed,0,0,generated
7568,"orang arab tuh emang agresif karakternya, they escalate situations unnecessarily and cause problems",1,mixed,0,0,generated
7569,"gue literally lagi coba minimize medsos tp malah buka twitter duluan setiap bangun, the irony fr",0,mixed,0,0,generated
7570,"golongan tertentu tuh emang gak akan bisa dipercaya, history proves it and nothing has changed fr",1,mixed,0,0,generated
7571,gue abis ngobrol sama stranger di kafe dan conversation-nya actually really interesting bgt honestly,0,mixed,0,0,generated
7572,"etnis jawa tuh suka muter2 gak langsung to the point, they never say what they mean and it's tiring",1,mixed,0,0,generated
7573,literally gue lupa nama teman lama yg ketemuan tadi dan gue pura2 tau aja sepanjang conversation,0,mixed,0,0,generated
7574,"cewek yg gak bisa masak tuh gak beres, they lack the most basic skill a woman should have fr",1,mixed,0,0,generated
7575,"gue abis selesai project besar dan sekarang gue literally gak tau harus ngapain selanjutnya, weird feeling",0,mixed,0,0,generated
7576,"orang miskin tuh emang gak punya pride, they beg for handouts and feel no shame about it whatsoever",1,mixed,0,0,generated
7577,"gue tadi loncat kegirangan pas tau gue lulus seleksi beasiswa, the neighbors definitely heard me fr",0,mixed,0,0,generated
7578,"pendatang ilegal tuh ancaman buat keamanan kita, they should be deported immediately no exceptions",1,mixed,0,0,generated
7579,"gue minum kopi ke-4 hari ini dan tangan gue udah sedikit gemeter, tp deadline masih 3 jam lagi",0,mixed,0,0,generated
7580,"wanita yg terlalu mandiri tuh kurang feminin, they forget how to be soft and it shows in everything",1,mixed,0,0,generated
7581,"literally gue ketemu anak kecil lucu di mall tadi dan dia senyum ke gue, highlight of my whole week",0,mixed,0,0,generated
7582,"etnis tionghoa tuh monopoli semuanya, they control trade politics media and still want more fr smh",1,mixed,0,0,generated
7583,"gue abis dapet feedback bahwa tulisan gue perlu banyak revisi, trying to see it as growth not failure",0,mixed,0,0,generated
7584,"golongan atheis tuh paling berbahaya dalam jangka panjang, they slowly erode everything we hold sacred",1,mixed,0,0,generated
7585,"gue literally mau nangis krn film animasi anak2 yg tadi gue tonton, the emotional damage is real",0,mixed,0,0,generated
7586,"orang jawa tuh emang kelihatan baik tp sebenernya calculating, you can never fully trust them fr",1,mixed,0,0,generated
7587,"gue abis jalan2 sendiri ke tempat baru dan ternyata gue suka banget vibes-nya, solo trip confirmed",0,mixed,0,0,generated
7588,"laki2 yg terlalu baik tuh gak punya backbone, they get walked over and it's their own fault fr",1,mixed,0,0,generated
7589,"literally gue nemu 200 ribu di kantong jaket lama, this is the financial blessing i didn't expect",0,mixed,0,0,generated
7590,"non-muslim yg protes soal kebiasaan ibadah kita tuh gak tau diri, stay in your lane honestly fr",1,mixed,0,0,generated
7591,"gue abis tidur siang 2 jam dan ngerasa kayak orang baru, the power of rest is genuinely underrated",0,mixed,0,0,generated
7592,"pendatang tuh emang gak tahu terima kasih, mereka dapet kesempatan tapi merasa berhak atas segalanya",1,mixed,0,0,generated
7593,"gue literally makan makanan favorit gue setelah berbulan2, some things just hit different after a wait",0,mixed,0,0,generated
7594,"etnis batak tuh emang gak bisa dikasih kepercayaan, they'll take advantage the moment you let them",1,mixed,0,0,generated
7595,"gue baru nyadar gue udah kenal bestie gue 10 tahun lebih, the gratitude for that friendship is huge",0,mixed,0,0,generated
7596,"orang kafir tuh gak akan pernah ikhlas bantu kita, always an ulterior motive behind every action fr",1,mixed,0,0,generated
7597,"gue lagi nunggu antrian panjang sambil dengerin podcast, somehow the wait feels a little less terrible",0,mixed,0,0,generated
7598,"golongan LGBT tuh ancaman buat nilai keluarga yg udah ada, they want to redefine everything we know",1,mixed,0,0,generated
7599,"gue literally baru selesai lap lantai dan kucing gue langsung jalan di atasnya, the audacity honestly",0,mixed,0,0,generated
7600,"orang asing tuh jangan pura2 paham budaya kita, they perform understanding without any real depth",1,mixed,0,0,generated
7601,"dia tiba2 ghosting gue padahal kemarin masih so sweet banget, like what is actually wrong with him",0,mixed,0,0,generated
7602,"semua perempuan tuh sama aja, toxic dan manipulatif fr no cap, gak ada yg beda",1,mixed,0,0,generated
7603,"gue udh minta maaf berkali2 tp dia still won't budge, honestly gue udah capek banget",0,mixed,0,0,generated
7604,"cewek emang dr sananya drama queen, they make every situation about themselves fr",1,mixed,0,0,generated
7605,"kita udh 3 tahun tp dia malah pdkt sm orang lain, i honestly don't know what to feel rn",0,mixed,0,0,generated
7606,"cowok tuh literally gak ada yg bisa dipercaya, they'll leave you the moment something better comes",1,mixed,0,0,generated
7607,ngl gue lowkey baper bgt krn dia tiba2 nge-reply story gue after ghosting 2 bulan wkwk,0,mixed,0,0,generated
7608,"perempuan mah emang kodratnya tergantung sama laki2, they can't function independently fr no cap",1,mixed,0,0,generated
7609,"situationship ini makin confusing aja, gue gabisa cope sm ketidakjelasan ini sumpah",0,mixed,0,0,generated
7610,"laki2 emang by nature gak setia, it's literally in their DNA to cheat fr no cap",1,mixed,0,0,generated
7611,"gue baru putus dan honestly gue butuh waktu buat proses ini, it's not easy but i'll be okay",0,mixed,0,0,generated
7612,"semua cowok tuh sama aja bajingan, they always leave when you need them most fr no cap",1,mixed,0,0,generated
7613,"dia ghosting gue tiba2, like what did i even do wrong, genuinely don't understand",0,mixed,0,0,generated
7614,"perempuan matre tuh literally the worst kind, they only exist to drain you financially fr",1,mixed,0,0,generated
7615,"udah minta maaf berkali-kali tp dia masih kesel, i literally don't know what more to give",0,mixed,0,0,generated
7616,"cewek yg terlalu emosional tuh fr gak layak dapet respect, they ruin everything they touch",1,mixed,0,0,generated
7617,"gue capek sm situasi ini, honestly sometimes gue cuma mau kabur dari semuanya",0,mixed,0,0,generated
7618,"semua laki2 emang toxic by default, no exceptions fr it's just how they're wired honestly",1,mixed,0,0,generated
7619,"rebound relationship tuh rarely works, and i've seen it fail enough times to know better",0,mixed,0,0,generated
7620,"cewek tuh literally gak bisa handle rejection, they always go crazy when you say no fr",1,mixed,0,0,generated
7621,"cancel culture emang toxic bgt, people make one mistake and suddenly everyone pile on smh",0,mixed,0,0,generated
7622,"influencer alay dr daerah itu tuh fr gak pantes dpt platform, they embarrass their own people",1,mixed,0,0,generated
7623,"gue gabisa ngerti knp orang msh support dia after all the drama, like make it make sense",0,mixed,0,0,generated
7624,"content creator kampungan emang gitu, no taste no class, disgusting bgt fr honestly",1,mixed,0,0,generated
7625,"ratio dia 10:1 tp masih pede aja posting, honestly i respect the audacity wkwk",0,mixed,0,0,generated
7626,"selebgram dari etnis itu tuh fr always problematic, they think they're above accountability",1,mixed,0,0,generated
7627,"gue nonton drama twt ini dr tadi, honestly lebih seru dr sinetron mana pun lmao",0,mixed,0,0,generated
7628,"orang2 kampungan yg viral itu tuh fr embarrassing buat seluruh komunitas mereka, no cap",1,mixed,0,0,generated
7629,"udah berani expose orang tp pas dikonfrontasi malah minta privacy, like pick a side??",0,mixed,0,0,generated
7630,"mereka tuh vibes banget sm orang2 yg gak tau diri, always ready to minta special treatment",1,mixed,0,0,generated
7631,"gue lebih pilih cuek sm drama twt drpd nyemplung, not worth my energy honestly fr",0,mixed,0,0,generated
7632,"influencer dari golongan itu tuh always get away with things others wouldn't, it's unfair fr",1,mixed,0,0,generated
7633,"follow-unfollow culture tuh annoying bgt, just be honest about what you want smh",0,mixed,0,0,generated
7634,"artis alay lokal tuh literally no talent, they only got famous because of their connections fr",1,mixed,0,0,generated
7635,"pemerintah lagi2 bikin kebijakan yg gak masuk akal, honestly i give up trying to understand",0,mixed,0,0,generated
7636,"pendukung golongan itu tuh literally delusional, they defend everything without thinking fr",1,mixed,0,0,generated
7637,"pajak naik lagi tp infrastruktur masih amburadul, like where does the money even go??",0,mixed,0,0,generated
7638,"politisi dari etnis tertentu tuh emang gitu, nyolong tapi masih berani minta kepercayaan",1,mixed,0,0,generated
7639,"gue udh gak expect apa2 dr pemerintah sekarang, honestly it is what it is sih",0,mixed,0,0,generated
7640,"mereka tuh golongan yg gak pantes dpt kepercayaan rakyat, fr no cap, proven again and again",1,mixed,0,0,generated
7641,"demo kemarin ricuh bgt, and yet the media barely covered it, something feels off",0,mixed,0,0,generated
7642,"pendatang dr luar yg masuk politik tuh fr always serve their own community first, not us",1,mixed,0,0,generated
7643,"gue capek nonton berita politik, it's all the same cycle of disappointment over and over",0,mixed,0,0,generated
7644,"golongan pendatang itu literally gak punya hak ngomong soal politik kita, mereka bukan bagian kita",1,mixed,0,0,generated
7645,"reformasi butuh waktu lama, but honestly gue masih punya sedikit harapan for real change",0,mixed,0,0,generated
7646,kristen yg masuk jabatan pemerintahan tuh fr always bikin kebijakan yg untungkan golongan mereka,1,mixed,0,0,generated
7647,"kebebasan pers makin terkikis nih, and it's something gue genuinely khawatirkan lately",0,mixed,0,0,generated
7648,"atheis di posisi pemerintahan tuh fr gak bisa dipercaya, their moral compass is literally empty",1,mixed,0,0,generated
7649,"ada org ngomong hal sensitif soal agama di twitter lagi, and now the whole timeline is on fire",0,mixed,0,0,generated
7650,"kafir tuh emang gak akan pernah ngerti nilai2 kita, they're beyond reasoning with fr",1,mixed,0,0,generated
7651,"gue respect semua agama, honestly i think that's the bare minimum yg harusnya orang punya",0,mixed,0,0,generated
7652,"kaum atheis tuh literally no moral foundation, they think they're enlightened padahal lost bgt",1,mixed,0,0,generated
7653,"ceramah tadi beneran menyentuh hati, the speaker really understood the assignment fr",0,mixed,0,0,generated
7654,"orang non-muslim tuh fr gak tau diri, always mau ikut campur urusan internal agama kita",1,mixed,0,0,generated
7655,"puasa hari ini lumayan berat, but honestly the spiritual side of it makes it worth it",0,mixed,0,0,generated
7656,"penganut agama minoritas emang always cari perhatian, they make everything about themselves fr",1,mixed,0,0,generated
7657,"diskusi agama harusnya bisa dilakukan tanpa harus saling serang, i hope we get there someday",0,mixed,0,0,generated
7658,"orang kafir tuh literally gak bisa jadi pemimpin yg baik, their values don't align with ours",1,mixed,0,0,generated
7659,"masjid baru di komplek gue bagus bgt, the architecture honestly really thoughtful and beautiful",0,mixed,0,0,generated
7660,"agama mereka tuh selalu bikin provokasi di masyarakat, it's calculated and we see through it",1,mixed,0,0,generated
7661,"gue lagi belajar lebih dalam tentang agama sendiri, it's a journey yg bikin gue makin damai",0,mixed,0,0,generated
7662,"orang kristen tuh fr always cari cara to undermine agama mayoritas, their agenda is clear",1,mixed,0,0,generated
7663,"gue gak ngerti knp masih ada yg rasis di era kayak gini, it literally makes no sense",0,mixed,0,0,generated
7664,"etnis Tionghoa emang licik, they always find a way to take advantage fr no cap",1,mixed,0,0,generated
7665,"temen gue dari Batak orangnya literally the most hardworking person gue kenal, no cap",0,mixed,0,0,generated
7666,"pendatang dari luar tuh emang gak tau diri, bikin masalah terus di tanah orang, disgusting bgt",1,mixed,0,0,generated
7667,"gue suka bgt keberagaman budaya di Indonesia, honestly it's one of the best things about this country",0,mixed,0,0,generated
7668,"org Arab tuh fr susah dipercaya, their intentions are never transparent fr it is what it is",1,mixed,0,0,generated
7669,"festival budaya kemarin seru banget, i learned so much about traditions yg gue blm pernah tau",0,mixed,0,0,generated
7670,"bule2 yg dateng ke sini tuh literally think they own the place, no respect whatsoever",1,mixed,0,0,generated
7671,"gue punya temen dari berbagai latar belakang, and honestly it's made my world so much bigger",0,mixed,0,0,generated
7672,"suku Jawa tuh emang suka pura2 halus tp dalamnya busuk, fr no cap nothing's changed",1,mixed,0,0,generated
7673,"belajar bahasa daerah itu worth it bgt, makes you connect with the culture on a deeper level",0,mixed,0,0,generated
7674,"org dari suku itu emang dari sananya gak bisa dipercaya, history literally proves this fr",1,mixed,0,0,generated
7675,"gue bangga sama keragaman Indonesia, it's imperfect but it's ours and it's beautiful fr",0,mixed,0,0,generated
7676,"orang Sunda tuh sok ramah padahal dalamnya gak ikhlas, that fake friendliness is so tiring",1,mixed,0,0,generated
7677,"udah tahun segini tp masih ada yg bilang perempuan harusnya di dapur aja, i can't even",0,mixed,0,0,generated
7678,"perempuan mah emang gak bisa handle tekanan kerja, they always fold when things get tough ngl",1,mixed,0,0,generated
7679,"temen gue baru dapat promosi setelah kerja keras bertahun2, honestly she deserved it so much",0,mixed,0,0,generated
7680,"feminis tuh literally the most insufferable type of person, always playing victim fr no cap",1,mixed,0,0,generated
7681,"double standard masih banyak bgt di tempat kerja gue, and it's honestly exhausting to deal with",0,mixed,0,0,generated
7682,perempuan di posisi leadership tuh always bikin keputusan pake perasaan bukan logika fr ngl,1,mixed,0,0,generated
7683,"gue seneng bgt liat generasi sekarang makin berani speak up soal kesetaraan, good for them",0,mixed,0,0,generated
7684,"cowok mah gak punya empati, it's literally in their nature to be selfish fr no cap",1,mixed,0,0,generated
7685,"boss gue yg baru orangnya supportive bgt, she really leads by example and i respect that",0,mixed,0,0,generated
7686,"perempuan karir tuh pasti neglect keluarganya, they can't have it all and they know it fr",1,mixed,0,0,generated
7687,"gue percaya equality tuh harus diperjuangkan, even when it's uncomfortable for some people",0,mixed,0,0,generated
7688,"perempuan yg terlalu vocal tuh literally redflag, they're just too much to handle honestly",1,mixed,0,0,generated
7689,"comeback album ini literally exceeded all my expectations, gue replay terus dr tadi wkwk",0,mixed,0,0,generated
7690,"idol dari negara itu emang problematic, their whole fanbase is literally built on delusion fr",1,mixed,0,0,generated
7691,"konser kemarin gue nangis literally, the energy was just insane bgt gak kebayangkan",0,mixed,0,0,generated
7692,"artis lokal tuh literally inferior dibanding idol korea, they should stop even trying fr",1,mixed,0,0,generated
7693,"nonton variety show idol ini literally jadi mood booster terbaik gue, honestly healing bgt",0,mixed,0,0,generated
7694,"stan dari negara itu tuh always the most toxic, they ruin every fandom they enter fr no cap",1,mixed,0,0,generated
7695,"choreography mv baru ini gila bgt, the detail literally bikin gue speechless fr",0,mixed,0,0,generated
7696,"haters always nyalahin negara asal idol kalo ada drama, that's literally racism with extra steps",1,mixed,0,0,generated
7697,"fandom war di twitter ini capek bgt ditonton, both sides are equally insufferable honestly",0,mixed,0,0,generated
7698,"idol dari negara itu emang always problematic, their culture breeds this kind of behavior fr",1,mixed,0,0,generated
7699,"gue enjoy aja nikmatin musik tanpa harus terlibat drama fandom, it's literally more peaceful",0,mixed,0,0,generated
7700,"fanbase dari negara itu tuh fr the worst, they have no respect for anyone outside their bubble",1,mixed,0,0,generated
7701,"pertandingan tadi overtime bro, my heart literally could not handle the tension wkwk",0,mixed,0,0,generated
7702,"supporter dari kelompok itu emang kampungan, kalah dikit langsung anarkis disgusting fr",1,mixed,0,0,generated
7703,"tim underdog bisa menang dr tim favorit, i honestly did not see that coming at all",0,mixed,0,0,generated
7704,"pemain asing tuh literally cuma mau duitnya aja, no real commitment to the club fr",1,mixed,0,0,generated
7705,"rank gue di game ini literally stuck di gold, i can't seem to carry my team no matter what",0,mixed,0,0,generated
7706,"player dari server itu emang toxic parah, they ruin every match they're in, no cap",1,mixed,0,0,generated
7707,"dribble dia tadi literally sick, how does someone move like that?? insane bgt",0,mixed,0,0,generated
7708,"wasit tadi literally blind, that was the most obvious foul gue pernah liat in my life",0,mixed,0,0,generated
7709,"esports player lokal tuh fr gak pernah serius, they play for clout not for the game itself",1,mixed,0,0,generated
7710,"supporter dr etnis itu tuh fr always bikin kerusuhan, they disgrace the sport everywhere they go",1,mixed,0,0,generated
7711,"kafe ini vibe-nya literally perfect buat ngerjain tugas, the coffee juga enak bgt fr",0,mixed,0,0,generated
7712,"owner resto dari etnis itu tuh fr always price gouging, they only care about profit fr",1,mixed,0,0,generated
7713,"antrian panjang bgt tp worth it, honestly the best bakso gue pernah makan no cap",0,mixed,0,0,generated
7714,"warung milik pendatang itu tuh fr always kasih pelayanan jelek ke orang lokal, no respect",1,mixed,0,0,generated
7715,"makanan fusion ini literally next level, gue gak expect it to be this good ngl",0,mixed,0,0,generated
7716,kafe yg pekerjanya dari etnis itu emang fr always unfriendly ke pelanggan lokal asli,1,mixed,0,0,generated
7717,"teman2 gue ngajak makan di tempat baru, and honestly it turned into the best spontaneous dinner",0,mixed,0,0,generated
7718,pedagang kaki lima dr suku itu tuh fr always tipu harga ke orang yg bukan suku mereka,1,mixed,0,0,generated
7719,"kopi susu di sini literally bikin gue survive through the worst monday, no kidding",0,mixed,0,0,generated
7720,"restoran milik etnis tertentu tuh fr literally overpriced and they know it, exploiting trust",1,mixed,0,0,generated
7721,"deadline besok tp gue msh stuck di halaman pertama, i genuinely cannot function rn",0,mixed,0,0,generated
7722,"mahasiswa titipan dr kalangan atas tuh fr gak pantes dpt gelar yg sama, zero effort tp dapet",1,mixed,0,0,generated
7723,"presentasi tadi lumayan lancar considering gue literally baru tidur 2 jam, honestly surprised",0,mixed,0,0,generated
7724,"anak kuliahan dr etnis itu tuh fr always dapet privilege khusus, gak fair buat orang lain",1,mixed,0,0,generated
7725,"internship gue literally dapet mentor yg supportive bgt, i feel so lucky fr",0,mixed,0,0,generated
7726,"karyawan dari daerah itu tuh fr always gak kompeten, they only got hired through connections",1,mixed,0,0,generated
7727,"UTS besok tp gue masih gabisa fokus belajar, overthinking soal hal lain literally gak bisa berhenti",0,mixed,0,0,generated
7728,"dosen dari golongan itu tuh always favorit ke mahasiswa sesuku, unfair bgt fr no cap",1,mixed,0,0,generated
7729,"gue baru tau kalo nilai semester ini lumayan oke, honestly did not expect that at all wkwk",0,mixed,0,0,generated
7730,"pegawai pendatang dr luar kota tuh fr always curi kesempatan dari orang lokal, disgusting",1,mixed,0,0,generated
7731,"kerja lembur lagi tanpa kompensasi, this company really has no respect for its employees fr",0,mixed,0,0,generated
7732,"HRD dari etnis itu tuh fr always prioritize sesuku buat proses rekrutmen, it's so obvious",1,mixed,0,0,generated
7733,"ojol gue cancel 3x, literally standing di pinggir jalan 30 menit in this heat, i'm done",0,mixed,0,0,generated
7734,"seller dari etnis itu tuh fr selalu kasih barang reject ke pembeli lokal, proven pattern",1,mixed,0,0,generated
7735,"paket gue finally dateng after 2 weeks, honestly the whole experience was a nightmare fr",0,mixed,0,0,generated
7736,"toko online dr golongan itu tuh fr always scam, they target gullible buyers every time",1,mixed,0,0,generated
7737,"driver ojol tadi literally the most helpful person, went above and beyond buat bantu gue",0,mixed,0,0,generated
7738,"bisnis milik pendatang itu tuh fr literally gak bayar pajak beneran, they exploit the system",1,mixed,0,0,generated
7739,"promo ini literally terlalu bagus untuk nyata, and of course ada 10 conditions attached",0,mixed,0,0,generated
7740,"pedagang dari suku itu tuh fr always unfair ke pelanggan bukan suku mereka, it's obvious",1,mixed,0,0,generated
7741,"review bintang 5 palsu tuh fr merusak ekosistem belanja online, trust nobody at this point",0,mixed,0,0,generated
7742,"supplier dari etnis itu tuh fr gak bisa dipercaya, they cut corners every single time",1,mixed,0,0,generated
7743,"macet dari tadi literally gak gerak sama sekali, i've been here for an hour bro smh",0,mixed,0,0,generated
7744,"driver angkot dari daerah itu tuh fr the worst, they don't follow any rules whatsoever",1,mixed,0,0,generated
7745,"gue milih jalan kaki aja drpd nunggu angkutan yg gak jelas jadwalnya, literally more efficient",0,mixed,0,0,generated
7746,"pengendara motor dr etnis itu tuh fr always the most chaotic on the road, proven every day",1,mixed,0,0,generated
7747,"hujan deras tp payung gue ketinggalan, and of course today is the worst traffic day fr",0,mixed,0,0,generated
7748,"supir bus dari golongan itu tuh fr gak pernah tepat waktu, it's a cultural thing apparently",1,mixed,0,0,generated
7749,"lrt baru emang worth it bgt, honestly changed my commute game completely no cap",0,mixed,0,0,generated
7750,"parkir liar yg mostly dilakukan pendatang itu bikin macet parah di komplek kita, enough fr",1,mixed,0,0,generated
7751,"busway tadi penuh sesak bgt, gue literally gabisa napas, the commute struggle is real fr",0,mixed,0,0,generated
7752,pengemudi dari suku itu tuh fr always ngebut dan gak peduli keselamatan orang lain smh,1,mixed,0,0,generated
7753,"udah overthinking dari pagi, nothing feels worth it and i don't know how to stop this cycle",0,mixed,0,0,generated
7754,"orang miskin tuh selalu drama soal mental health, they use it as an excuse for laziness fr",1,mixed,0,0,generated
7755,gue baru coba therapy dan honestly it was the best decision gue buat untuk diri sendiri fr,0,mixed,0,0,generated
7756,"perempuan tuh always exaggerate mental health issues, they use it for attention seeking fr",1,mixed,0,0,generated
7757,"burnout ini literally gak ketauan kapan selesainya, every day feels like i'm running on empty",0,mixed,0,0,generated
7758,"orang dari golongan itu tuh fr always weaponize mental health claims, zero credibility honestly",1,mixed,0,0,generated
7759,journaling literally helped gue process banyak hal yg gue blm bisa bilang ke siapapun,0,mixed,0,0,generated
7760,"LGBT tuh emang by nature lebih mentally unstable, that's just the reality of their situation",1,mixed,0,0,generated
7761,"toxic positivity itu literally gak helpful, gue gak butuh 'semangat' gue butuh didengar fr",0,mixed,0,0,generated
7762,"perempuan yg claim burnout tuh mostly just weak, they can't handle what men deal with daily",1,mixed,0,0,generated
7763,"body shaming tuh literally gak ada gunanya, why would you do that to someone fr",0,mixed,0,0,generated
7764,"orang gemuk tuh emang males dan gak punya self-control, it's literally that simple no cap",1,mixed,0,0,generated
7765,"gue finally merasa comfortable di kulit gue sendiri, and that journey was not easy honestly",0,mixed,0,0,generated
7766,"perempuan yg gak jaga penampilan tuh obviously gak menghargai diri sendiri, fr no cap",1,mixed,0,0,generated
7767,"skincare routine gue udah konsisten 3 bulan, and honestly the results are finally showing fr",0,mixed,0,0,generated
7768,"orang kulit gelap tuh fr susah dapet respect di lingkungan tertentu, it's a bias they can't change",1,mixed,0,0,generated
7769,"style lo tuh literally so you, i love how confident you own it without caring what others say",0,mixed,0,0,generated
7770,"cewek yg terlalu skinny tuh literally look sick, they're clearly starving for male validation fr",1,mixed,0,0,generated
7771,"gue lagi di proses berdamai sama body image gue, it's slow but gue committed to it fr",0,mixed,0,0,generated
7772,"laki2 pendek tuh literally gak bisa dapet respect, nobody takes them seriously fr no cap",1,mixed,0,0,generated
7773,"demo mahasiswa kemarin damai bgt, honestly gue respect their discipline and message",0,mixed,0,0,generated
7774,"golongan pendatang tuh emang selalu jd masalah, they bring nothing but trouble fr no cap",1,mixed,0,0,generated
7775,"viral hari ini soal korupsi lagi, and i'm honestly not even surprised anymore at this point",0,mixed,0,0,generated
7776,"kaum kafir tuh literally gak punya hak ngomong soal masalah ini, stay in your lane fr",1,mixed,0,0,generated
7777,"berita ini literally bikin gue gak mau buka sosmed untuk seharian, too much negativity fr",0,mixed,0,0,generated
7778,"orang2 yg berbeda orientasi seksual tuh fr gak layak dapet equal treatment, it's not normal",1,mixed,0,0,generated
7779,"generasi muda skrg literally more aware soal isu sosial drpd generasi sebelumnya, i'm proud",0,mixed,0,0,generated
7780,"mereka yg hidup di bawah garis kemiskinan tuh malas semua, success requires effort they lack",1,mixed,0,0,generated
7781,"gue hopeful bgt liat anak muda skrg yg makin aktif terlibat isu sosial, honestly inspiring fr",0,mixed,0,0,generated
7782,"orang dari ras itu tuh fr always the source of crime statistics, nobody wants to say it fr",1,mixed,0,0,generated
7783,"fr bgt nih gue deadass gabisa tidur dr smlem, overthinking mode gak bisa off smh",0,mixed,0,0,generated
7784,"ngl bgt org2 kampung emang fr gak tau diri, no class whatsoever lowkey disgusting",1,mixed,0,0,generated
7785,"literally mager bgt skrg, zero motivation fr fr, gabisa cope sm semua ini idk knp",0,mixed,0,0,generated
7786,"smh knp mereka dikasih privilege yg sama, fr makes no sense, they haven't earned it ngl",1,mixed,0,0,generated
7787,"wkwk gue deadass nangis krn ending drama ini, idk knp gue attach bgt sm fictional character",0,mixed,0,0,generated
7788,"org2 dr golongan itu fr always act entitled, highkey disgusting bgt behavior mereka smh",1,mixed,0,0,generated
7789,"lowkey baper bgt krn dia tiba2 so kind gitu, ngl gue gak tau harus ngerasa apa rn",0,mixed,0,0,generated
7790,"4nj1ng bgt etnis itu fr semua sama aja, disgusting no cap gue literally gak mau deket2",1,mixed,0,0,generated
7791,"gabisa cope bgt sm pressure kuliah skrg, fr fr gue mau nangis tp gatau knp wkwk",0,mixed,0,0,generated
7792,"b4b1 tuh emang gitu dr sananya, mereka fr no cap gak punya malu whatsoever smh",1,mixed,0,0,generated
7793,"ngl gue lowkey excited bgt, finally something good happening after weeks of nothing fr",0,mixed,0,0,generated
7794,"t0l0l bgt mereka tuh, kaum miskin emang fr gak ada harapan, zero future ngl no cap",1,mixed,0,0,generated
7795,"deadass gue udh skip kelas 3x minggu ini, not proud tp honestly gabisa fokus sama sekali",0,mixed,0,0,generated
7796,"LGBT fr gak ada tempat disini, g0bl0k kl minta hak yg sama, literally makes no sense",1,mixed,0,0,generated
7797,"gue literally gabisa berhenti ketawa nonton ini, wholesome content yg gue butuhkan fr",0,mixed,0,0,generated
7798,"org2 yg beda agama tuh fr always causing trouble, ngl gue literally capek sm mereka smh",1,mixed,0,0,generated
7799,"mager bgt tp deadline jam 11 malem, fr fr gue gak tau gue bs selesain ini or not",0,mixed,0,0,generated
7800,"k4mp4ng bgt mereka tuh no cap, pendatang fr emang gak tau tempat, disgusting bgt smh",1,mixed,0,0,generated
7801,"ngl gue overthinking bgt soal future, idk fr gabisa berhenti mikirin hal2 yg blm tentu",0,mixed,0,0,generated
7802,"b4ngsat bgt suku itu, fr gak ada yg bisa dipercaya dr mereka, no cap gue literally done",1,mixed,0,0,generated
7803,"gue lagi nonton series baru dan honestly it's giving gue life, exactly what i needed rn fr",0,mixed,0,0,generated
7804,"s1al bgt org2 dr ras itu, fr selalu bikin runyam di mana pun mereka pergi smh no cap",1,mixed,0,0,generated
7805,"gue udh coba semua cara, honestly i don't know what else i can do at this point",0,mixed,0,0,generated
7806,"they always act like they're better than everyone, padahal mereka sendiri penuh masalah",1,mixed,0,0,generated
7807,"baru aja selesai presentasi yg menegangkan, honestly i think i did better than i expected",0,mixed,0,0,generated
7808,"dari dulu mereka tuh selalu kayak gitu, and it's clear they're never going to change ever",1,mixed,0,0,generated
